time,N,numThreads,queens
3013.58408,30,25,"[0, 6, 11, 21, 29, 16, 14, 3, 7, 26, 8, 25, 2, 15, 18, 28, 1, 24, 5, 10, 17, 9, 23, 4, 27, 19, 12, 22, 20, 13]"
274.15625,30,26,"[27, 25, 6, 8, 3, 17, 19, 2, 5, 9, 21, 18, 28, 15, 0, 23, 4, 13, 24, 22, 29, 12, 1, 16, 11, 7, 20, 10, 26, 14]"
79.88583,30,27,"[1, 12, 10, 13, 28, 17, 25, 22, 26, 14, 16, 4, 8, 5, 0, 29, 3, 24, 21, 23, 18, 6, 11, 2, 19, 15, 20, 27, 9, 7]"
58.60032,30,28,"[17, 28, 8, 5, 16, 19, 10, 26, 6, 0, 15, 20, 23, 2, 7, 25, 29, 9, 18, 22, 14, 11, 1, 24, 4, 21, 12, 3, 27, 13]"
142.1473,30,29,"[8, 28, 15, 22, 6, 11, 9, 2, 19, 3, 20, 12, 24, 18, 5, 29, 25, 1, 17, 7, 0, 13, 26, 23, 21, 14, 16, 10, 4, 27]"
32.00013,30,30,"[21, 24, 15, 20, 7, 25, 6, 9, 14, 27, 5, 16, 1, 11, 4, 23, 12, 26, 2, 0, 13, 18, 29, 22, 28, 17, 8, 10, 19, 3]"
221.07711,31,21,"[11, 15, 2, 24, 29, 17, 3, 27, 16, 26, 4, 6, 13, 0, 18, 21, 7, 9, 25, 28, 8, 23, 20, 22, 14, 30, 5, 10, 12, 1, 19]"
119.86524,31,22,"[11, 20, 30, 13, 5, 8, 29, 24, 2, 9, 12, 19, 21, 10, 3, 28, 23, 7, 22, 1, 16, 26, 15, 18, 4, 17, 25, 0, 6, 27, 14]"
347.48803,31,23,"[13, 24, 18, 21, 3, 22, 28, 19, 2, 14, 8, 4, 26, 9, 15, 1, 20, 25, 10, 29, 27, 0, 17, 7, 11, 6, 23, 5, 16, 12, 30]"
77.64017,31,24,"[27, 3, 8, 22, 14, 21, 11, 15, 4, 29, 24, 28, 12, 0, 7, 18, 25, 2, 13, 10, 17, 19, 26, 9, 23, 5, 20, 1, 16, 30, 6]"
623.97341,31,25,"[19, 21, 10, 0, 2, 29, 23, 7, 12, 18, 20, 14, 5, 15, 25, 1, 28, 4, 17, 26, 11, 3, 27, 24, 30, 8, 22, 16, 13, 9, 6]"
179.98674,31,26,"[28, 10, 29, 27, 8, 13, 17, 7, 5, 26, 9, 21, 24, 4, 6, 0, 18, 30, 19, 25, 23, 3, 11, 2, 14, 20, 1, 15, 22, 12, 16]"
378.03692,31,27,"[15, 9, 16, 29, 22, 24, 3, 10, 0, 14, 6, 13, 1, 7, 25, 27, 17, 23, 28, 18, 2, 30, 8, 21, 12, 20, 26, 4, 19, 5, 11]"
14183.32872,31,28,"[17, 6, 22, 18, 4, 15, 19, 29, 20, 23, 0, 3, 7, 21, 8, 12, 2, 16, 11, 30, 24, 9, 25, 14, 26, 1, 5, 28, 10, 27, 13]"
963.77152,31,29,"[16, 4, 21, 15, 8, 28, 3, 20, 22, 19, 1, 11, 30, 0, 29, 5, 25, 23, 13, 2, 18, 14, 27, 24, 12, 9, 6, 26, 17, 10, 7]"
98.35097,31,30,"[23, 28, 8, 24, 14, 3, 20, 6, 1, 16, 12, 27, 29, 2, 19, 5, 0, 25, 21, 11, 15, 30, 10, 17, 4, 22, 26, 18, 9, 7, 13]"
148.18825,32,21,"[22, 31, 6, 21, 25, 15, 4, 19, 1, 8, 11, 24, 29, 20, 5, 10, 12, 17, 0, 27, 3, 30, 14, 7, 26, 2, 13, 16, 9, 23, 18, 28]"
172.17955,32,22,"[18, 21, 4, 12, 20, 16, 28, 19, 23, 14, 1, 8, 2, 7, 27, 22, 0, 10, 24, 11, 15, 31, 3, 5, 9, 26, 30, 13, 17, 25, 6, 29]"
1965.68555,32,23,"[6, 20, 17, 14, 9, 7, 16, 11, 25, 27, 1, 4, 28, 26, 23, 29, 0, 18, 30, 19, 8, 13, 5, 22, 31, 21, 24, 2, 15, 3, 12, 10]"
297.68008,32,24,"[21, 2, 9, 11, 31, 19, 24, 12, 17, 6, 23, 1, 5, 15, 29, 7, 20, 27, 13, 4, 0, 8, 16, 26, 30, 14, 25, 10, 28, 3, 18, 22]"
258.11479,32,25,"[21, 12, 5, 8, 20, 25, 14, 24, 31, 19, 9, 26, 4, 27, 1, 11, 28, 30, 18, 23, 15, 6, 0, 2, 10, 16, 3, 29, 17, 22, 13, 7]"
552.97345,32,26,"[4, 18, 10, 24, 5, 21, 0, 17, 30, 12, 8, 6, 25, 22, 28, 15, 27, 29, 14, 1, 19, 26, 9, 2, 16, 11, 3, 7, 13, 31, 23, 20]"
93.11451,32,27,"[8, 18, 28, 22, 1, 11, 20, 25, 21, 0, 31, 13, 5, 14, 30, 19, 23, 3, 29, 24, 15, 2, 6, 26, 9, 12, 16, 4, 17, 7, 10, 27]"
2225.18681,32,28,"[9, 15, 26, 21, 0, 24, 6, 14, 3, 31, 25, 12, 22, 18, 1, 4, 29, 8, 2, 30, 19, 11, 16, 20, 27, 17, 28, 10, 5, 7, 23, 13]"
1123.78002,32,29,"[4, 8, 13, 19, 23, 5, 14, 9, 21, 27, 30, 6, 2, 25, 20, 24, 10, 31, 17, 22, 12, 26, 3, 0, 7, 18, 11, 1, 29, 16, 28, 15]"
4229.42714,32,30,"[1, 8, 22, 15, 17, 9, 23, 18, 2, 31, 13, 11, 30, 28, 24, 21, 3, 0, 14, 27, 29, 12, 4, 20, 26, 5, 19, 25, 6, 10, 7, 16]"
5592.5308,33,21,"[25, 28, 13, 16, 22, 7, 4, 1, 32, 0, 27, 23, 5, 9, 19, 12, 31, 21, 26, 20, 8, 10, 2, 30, 6, 24, 29, 14, 18, 3, 15, 17, 11]"
19732.9008,33,22,"[18, 32, 8, 5, 1, 16, 13, 27, 17, 19, 31, 28, 20, 3, 30, 11, 7, 10, 4, 23, 15, 9, 2, 26, 22, 12, 25, 21, 29, 14, 6, 0, 24]"
23094.74766,33,23,"[32, 11, 31, 4, 26, 8, 22, 16, 21, 7, 30, 6, 27, 25, 10, 12, 2, 5, 24, 18, 1, 29, 13, 3, 28, 0, 20, 9, 15, 19, 23, 14, 17]"
581.28007,33,24,"[11, 15, 20, 18, 13, 8, 12, 1, 24, 5, 30, 28, 31, 25, 21, 0, 7, 10, 26, 6, 4, 9, 19, 27, 23, 17, 3, 22, 29, 2, 16, 14, 32]"
192.64221,33,25,"[17, 7, 26, 15, 2, 0, 10, 29, 4, 23, 28, 32, 13, 22, 16, 18, 24, 30, 6, 1, 11, 31, 27, 3, 5, 9, 19, 12, 14, 8, 20, 25, 21]"
371.70342,33,26,"[29, 21, 12, 8, 11, 19, 28, 23, 9, 0, 22, 14, 6, 3, 27, 13, 5, 26, 2, 30, 17, 25, 18, 10, 7, 1, 32, 20, 16, 24, 15, 4, 31]"
640.67628,33,27,"[21, 14, 7, 23, 19, 27, 0, 31, 17, 2, 8, 28, 1, 15, 10, 12, 24, 3, 25, 29, 11, 13, 22, 6, 30, 20, 4, 26, 18, 32, 5, 16, 9]"
6271.65166,33,28,"[20, 7, 10, 22, 17, 23, 32, 30, 8, 0, 4, 13, 19, 29, 9, 24, 28, 31, 15, 11, 25, 6, 18, 27, 2, 26, 3, 16, 21, 12, 5, 1, 14]"
14411.14824,33,29,"[18, 21, 9, 25, 5, 15, 30, 24, 17, 28, 4, 32, 14, 16, 3, 1, 7, 29, 31, 0, 20, 6, 12, 19, 23, 8, 13, 11, 2, 26, 22, 10, 27]"
2890.93583,33,30,"[12, 1, 22, 17, 2, 26, 10, 25, 9, 24, 20, 3, 29, 32, 13, 31, 23, 5, 7, 16, 28, 15, 18, 6, 14, 27, 21, 30, 0, 8, 4, 11, 19]"
638.16783,34,21,"[6, 15, 25, 5, 29, 2, 33, 23, 20, 28, 13, 21, 3, 11, 4, 16, 10, 30, 1, 24, 31, 0, 22, 18, 12, 32, 19, 8, 27, 9, 26, 17, 14, 7]"
1642.36526,34,22,"[19, 32, 5, 20, 17, 0, 29, 8, 10, 15, 18, 2, 4, 7, 28, 26, 16, 13, 30, 6, 25, 31, 21, 27, 33, 11, 1, 24, 12, 9, 23, 3, 14, 22]"
113.7258,34,23,"[24, 30, 3, 10, 8, 25, 27, 2, 11, 23, 29, 7, 5, 31, 12, 20, 32, 4, 28, 1, 17, 6, 16, 13, 33, 9, 15, 26, 19, 0, 22, 14, 18, 21]"
1583.2707,34,24,"[18, 30, 9, 4, 17, 5, 26, 28, 1, 7, 13, 6, 29, 32, 19, 21, 10, 31, 33, 11, 22, 25, 0, 2, 15, 24, 12, 23, 16, 14, 27, 3, 8, 20]"
1486.66236,34,25,"[8, 3, 24, 19, 30, 2, 12, 31, 29, 7, 15, 10, 27, 16, 1, 4, 26, 13, 6, 14, 21, 28, 5, 9, 33, 25, 20, 17, 32, 11, 22, 0, 23, 18]"
6713.12476,34,26,"[15, 17, 10, 25, 30, 11, 27, 0, 31, 26, 12, 3, 13, 8, 23, 9, 28, 2, 32, 24, 16, 20, 1, 4, 7, 22, 6, 18, 14, 29, 33, 21, 19, 5]"
519.71639,34,27,"[16, 30, 12, 23, 2, 14, 7, 0, 27, 20, 24, 29, 11, 5, 1, 18, 6, 13, 3, 26, 22, 25, 10, 4, 19, 31, 15, 9, 33, 8, 21, 28, 32, 17]"
35191.72019,34,28,"[26, 31, 4, 8, 11, 5, 23, 13, 30, 21, 14, 6, 9, 24, 29, 18, 3, 33, 10, 17, 28, 1, 32, 2, 25, 19, 15, 12, 27, 22, 16, 0, 20, 7]"
2244.98701,34,29,"[2, 5, 1, 25, 23, 8, 18, 32, 0, 22, 7, 9, 20, 24, 29, 31, 26, 12, 27, 19, 14, 4, 28, 3, 6, 10, 15, 13, 33, 30, 17, 21, 16, 11]"
3618.52901,34,30,"[23, 14, 27, 21, 9, 16, 26, 1, 18, 8, 10, 20, 28, 15, 0, 3, 6, 2, 30, 33, 7, 17, 13, 24, 31, 29, 32, 19, 25, 22, 4, 11, 5, 12]"
